Year,Brand,Model,Body Type,Drivetrain,Interior Colour,Exterior Colour,Fuel Type,Transmission Type,Doors,Cylinder Count,Fuel Efficiency (Lt/100kms),Distance (km),Mileage (kms/Lt),Years Used,Price
2023,Dodge,Other Model Type,Sedan,AWD,Black,Other Colour,Regular Unleaded,Automatic,,,10.96,12,9.1,1,57914
2023,Dodge,Other Model Type,Sedan,AWD,Black,White,Regular Unleaded,Automatic,,,10.96,35,9.1,1,58988
2023,Dodge,Other Model Type,Sedan,AWD,Black,Black,Regular Unleaded,Automatic,,,10.96,18,9.1,1,59988
2022,Dodge,Other Model Type,SUV,4WD,Black,Black,Regular Unleaded,Automatic,,,14.09,10,7.1,2,64990
2020,Dodge,Other Model Type,Coupe,RWD,Black,Blue,Premium Unleaded,Automatic,2,8,13.87,34817,7.2,4,65999
2022,Dodge,Other Model Type,SUV,4WD,Black,Grey,Premium Unleaded,Automatic,,,15.56,23,6.4,2,85801
2010,Dodge,Other Model Type,SUV,FWD,Grey,Black,Gas,Automatic,,,11.05,75127,9.0,14,9995
2012,Dodge,Grand,Minivan,FWD,Other Colour,Black,Gas,Automatic,4,6,10.27,133286,9.7,12,11988
2014,Dodge,Other Model Type,SUV,FWD,Black,White,Gas,Automatic,4,,10.08,147000,9.9,10,12990
2014,Dodge,Grand,Minivan,FWD,Grey,Other Colour,Other,Automatic,4,,10.27,114500,9.7,10,17999
2016,Dodge,Grand,Minivan,FWD,Other Colour,Black,Gas,Automatic,4,,11.77,124826,8.5,8,18398
2016,Dodge,Grand,Minivan,FWD,Black,White,Other,Automatic,4,,11.77,123971,8.5,8,19480
2016,Dodge,Grand,Minivan,FWD,Black,White,Flexible,Automatic,4,6,11.77,128892,8.5,8,19888
2014,Dodge,Grand,Minivan,FWD,Charcoal,White,Flexible,Automatic,4,6,10.27,87038,9.7,10,19988
2022,Dodge,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,,14.09,2950,7.1,2,58999
2017,Dodge,Grand,Minivan,FWD,Black,Other Colour,Other,Automatic,4,,11.77,121800,8.5,7,21888
2016,Dodge,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,8,14.0,246881,7.1,8,21995
2018,Dodge,Grand,Minivan,FWD,Other Colour,Other Colour,Flexible,Automatic,4,6,11.77,123176,8.5,6,27495
2020,Dodge,Grand,Minivan,FWD,Other Colour,White,Gas,Automatic,4,,11.77,81538,8.5,4,29886
2019,Dodge,Grand,Minivan,FWD,Black,Other Colour,Gas,Automatic,4,6,11.77,55452,8.5,5,32699
2019,Dodge,Grand,Minivan,,Other Colour,White,Regular Unleaded,Automatic,,,11.77,48291,8.5,5,33797
2021,Dodge,Other Model Type,Sedan,RWD,Black,Black,Gas,Automatic,,6,10.33,53000,9.7,3,38900
2023,Dodge,Other Model Type,Sedan,RWD,Black,Black,Regular Unleaded,Automatic,,,12.32,0,8.1,1,62865
2022,Dodge,Other Model Type,SUV,AWD,Black,White,Regular Unleaded,Automatic,,,14.09,380,7.1,2,58890
2019,Dodge,Other Model Type,Coupe,RWD,Other Colour,Blue,Gas,Automatic,2,8,13.01,3124,7.7,5,66485
2023,Dodge,Other Model Type,SUV,4WD,Black,White,Regular Unleaded,Automatic,,,14.09,0,7.1,1,82475
2023,Dodge,Other Model Type,SUV,4WD,Black,Black,Regular Unleaded,Automatic,,,14.09,0,7.1,1,82970
2014,Dodge,Grand,Minivan,FWD,Black,Black,Flexible,Automatic,4,6,10.27,480000,9.7,10,3500
2005,Dodge,Other Model Type,Truck,RWD,Grey,Other Colour,Gas,Automatic,4,6,12.9,141504,7.8,19,6500
2009,Dodge,Other Model Type,Hatchback,FWD,Grey,Red,Gas,Automatic,4,4,8.23,93133,12.2,15,7500
2011,Dodge,Other Model Type,SUV,FWD,Black,White,Gas,Automatic,4,,9.32,158000,10.7,13,7990
2019,Dodge,Grand,Minivan,FWD,Black,Black,Gas,Automatic,2,6,11.77,82195,8.5,5,30980
2012,Dodge,Grand,Minivan,FWD,Black,Other Colour,Gas,Automatic,4,,10.27,169000,9.7,12,9990
2016,Dodge,Other Model Type,SUV,FWD,Black,White,Gas,Automatic,4,,11.08,182000,9.0,8,10990
2013,Dodge,Grand,Minivan,FWD,Grey,White,Gas,Automatic,4,6,10.27,191163,9.7,11,11988
2004,Dodge,Other Model Type,Truck,RWD,Grey,White,Gas,Automatic,4,6,12.76,79486,7.8,20,11999
2010,Dodge,Grand,Minivan,FWD,Grey,Black,Other,Automatic,4,,10.71,97203,9.3,14,13280
2022,Dodge,Other Model Type,Coupe,AWD,Black,Other Colour,Gas,Automatic,,,10.96,10023,9.1,2,48999
2019,Dodge,Grand,Minivan,FWD,Black,Other Colour,Flexible,Automatic,4,6,11.77,69325,8.5,5,32995
2018,Dodge,Grand,Minivan,FWD,Black,Black,Gas,Automatic,4,,11.77,57999,8.5,6,37128
2022,Dodge,Other Model Type,Sedan,RWD,Black,Black,Gas,Automatic,4,,10.33,150,9.7,2,45888
2022,Dodge,Other Model Type,Coupe,RWD,Black,Black,Gas,Automatic,2,8,13.01,5050,7.7,2,82777
2021,Dodge,Other Model Type,Coupe,RWD,Black,White,Gas,Automatic,2,8,14.5,76,6.9,3,115495
2001,Dodge,Other Model Type,Coupe,RWD,Black,Black,Gas,Manual,2,10,19.85,34693,5.0,23,124800
2006,Dodge,Other Model Type,Coupe,,Black,Other Colour,Gas,Manual,,,15.54,16097,6.4,18,129885
2019,Dodge,Other Model Type,Coupe,,Black,Other Colour,Gas,Other,,,14.79,21859,6.8,5,129998
2020,Dodge,Other Model Type,Coupe,RWD,Black,Other Colour,Gas,Automatic,2,8,14.88,11140,6.7,4,139800
2002,Dodge,Other Model Type,Coupe,RWD,Black,Red,Gas,Manual,2,10,16.22,17357,6.2,22,149800
2019,Dodge,Grand,Minivan,FWD,Black,Other Colour,Flexible,Automatic,4,6,11.77,68413,8.5,5,32999
2013,Dodge,Other Model Type,Coupe,RWD,Black,Black,Gas,Manual,2,10,14.95,7917,6.7,11,175695
2021,Dodge,Other Model Type,Coupe,RWD,Red,White,Gas,Automatic,,,15.32,236,6.5,3,185999
2016,Dodge,Other Model Type,Coupe,RWD,Black,Other Colour,Premium Unleaded,Manual,2,10,15.65,11449,6.4,8,269900
2016,Dodge,Other Model Type,Coupe,RWD,Black,White,Gas,Manual,2,10,15.65,8072,6.4,8,332800
2017,Dodge,Other Model Type,Coupe,RWD,Black,Black,Gas,Manual,2,10,16.62,33553,6.0,7,339800
2017,Dodge,Other Model Type,Coupe,RWD,Black,Red,Gas,Manual,2,10,16.62,1501,6.0,7,369695
2021,Dodge,Other Model Type,Sedan,AWD,Black,Other Colour,Gas,Automatic,4,6,10.96,8115,9.1,3,48321
2010,Dodge,Other Model Type,SUV,FWD,Other Colour,Black,Gas,Automatic,4,4,9.61,182536,10.4,14,5995
2015,Dodge,Grand,Minivan,FWD,Other Colour,Other Colour,Other,Automatic,4,6,11.77,230000,8.5,9,6900
2010,Dodge,Other Model Type,Other Body Type,4x4,Grey,Red,Gas,Automatic,4,,13.77,196000,7.3,14,6995
2013,Dodge,Other Model Type,SUV,FWD,Black,Red,Gas,Automatic,4,4,9.62,220000,10.4,11,6995
2010,Dodge,Grand,Minivan,FWD,Grey,White,Other,Automatic,4,,10.71,209829,9.3,14,7480
2011,Dodge,Grand,Minivan,FWD,Black,White,Gas,Automatic,4,,10.27,248000,9.7,13,7990
2008,Dodge,Other Model Type,Other Body Type,4x4,Grey,Black,Gas,Automatic,4,8,14.94,210000,6.7,16,8499
2010,Dodge,Grand,Minivan,FWD,Black,Blue,Gas,Automatic,4,,10.27,194470,9.7,14,8980
2010,Dodge,Other Model Type,SUV,FWD,Charcoal,Blue,Gas,Automatic,4,4,9.61,134031,10.4,14,8988
2016,Dodge,Grand,Minivan,FWD,Black,Black,Other,Automatic,4,,11.77,176000,8.5,8,9580
2011,Dodge,Grand,Minivan,FWD,Black,White,Gas,Automatic,4,,10.27,262040,9.7,13,9980
2013,Dodge,Other Model Type,SUV,FWD,Black,White,Gas,Automatic,4,,9.62,186599,10.4,11,9980
2009,Dodge,Grand,Minivan,FWD,Other Colour,White,Gas,Automatic,4,6,10.29,155389,9.7,15,11488
2020,Dodge,Other Model Type,Coupe,RWD,Black,Other Colour,Regular Unleaded,Manual,,,13.12,19397,7.6,4,48589
2019,Dodge,Other Model Type,Coupe,RWD,Black,Other Colour,Gas,Automatic,2,8,14.5,7500,6.9,5,114777
2008,Dodge,Other Model Type,Coupe,RWD,Black,Black,Gas,Manual,2,10,13.38,41762,7.5,16,129800
2012,Dodge,Other Model Type,SUV,FWD,Other Colour,White,Gas,Automatic,4,4,9.32,248984,10.7,12,5995
2020,Dodge,Grand,Minivan,FWD,Black,White,Flexible,Automatic,4,6,11.77,62716,8.5,4,34987
2011,Dodge,Other Model Type,SUV,FWD,Other Colour,White,Gas,Automatic,4,4,9.32,205025,10.7,13,6999
2013,Dodge,Other Model Type,SUV,FWD,Other Colour,Red,Gas,Automatic,4,6,10.49,214970,9.5,11,9888
2010,Dodge,Grand,Minivan,FWD,Black,White,Gas,Automatic,4,6,10.5,175300,9.5,14,10988
2011,Dodge,Grand,Minivan,FWD,Black,White,Gas,Automatic,4,6,10.27,80132,9.7,13,14988
2020,Dodge,Grand,Minivan,FWD,Other Colour,White,Gas,Automatic,4,,11.77,28753,8.5,4,32994
2013,Dodge,Grand,Minivan,FWD,Black,Red,Gas,Automatic,4,,10.27,254295,9.7,11,5990
2012,Dodge,Other Model Type,SUV,AWD,Black,Blue,Gas,Automatic,4,,10.93,196996,9.1,12,7990
2014,Dodge,Grand,Minivan,FWD,Black,Blue,Gas,Automatic,4,,10.27,173110,9.7,10,8990
2011,Dodge,Grand,Minivan,FWD,Grey,White,Gas,Automatic,4,,10.27,100800,9.7,13,10888
2014,Dodge,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,10.88,184674,9.2,10,10888
2013,Dodge,Other Model Type,Sedan,RWD,Black,White,Gas,Automatic,4,6,9.72,150000,10.3,11,10999
2012,Dodge,Grand,Minivan,FWD,Black,White,Gas,Automatic,4,,10.27,102300,9.7,12,11500
2017,Dodge,Grand,Minivan,FWD,Black,White,Flexible,Automatic,4,6,11.77,198000,8.5,7,11900
2014,Dodge,Other Model Type,SUV,FWD,Black,Other Colour,Gas,Automatic,4,4,9.62,113100,10.4,10,12450
2016,Dodge,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,8,13.36,241000,7.5,8,12499
2016,Dodge,Grand,Minivan,FWD,Black,Black,Other,Automatic,4,,11.77,187291,8.5,8,12995
2014,Dodge,Grand,Minivan,FWD,Black,Black,Flexible,Automatic,4,6,10.27,160000,9.7,10,12999
2016,Dodge,Other Model Type,Sedan,AWD,Black,Blue,Gas,Automatic,4,8,13.36,226000,7.5,8,13500
2017,Dodge,Grand,Minivan,FWD,Black,White,Other,Automatic,4,,11.77,189000,8.5,7,13598
2015,Dodge,Grand,Minivan,FWD,Black,Other Colour,Gas,Automatic,4,,11.77,147399,8.5,9,13861
2016,Dodge,Other Model Type,Sedan,RWD,Black,White,Flexible,Automatic,4,6,11.54,159000,8.7,8,13900
2016,Dodge,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,8,13.36,227000,7.5,8,13900
2016,Dodge,Grand,Minivan,FWD,Black,White,Flexible,Automatic,4,6,11.77,162000,8.5,8,13900
2016,Dodge,Grand,Minivan,FWD,Grey,White,Gas,Automatic,,,11.77,180106,8.5,8,13995
2016,Dodge,Grand,Minivan,FWD,Black,Black,Other,Automatic,4,,11.77,120468,8.5,8,14995
2016,Dodge,Grand,Minivan,FWD,Black,White,Flexible,Automatic,4,6,11.77,156077,8.5,8,15888
2016,Dodge,Grand,Minivan,FWD,Black,Black,Flexible,Automatic,4,6,11.77,155437,8.5,8,15888
2017,Dodge,Grand,Minivan,FWD,Black,Blue,Gas,Automatic,5,6,11.77,151616,8.5,7,15995
2014,Dodge,Grand,Minivan,FWD,Black,White,Other,Automatic,4,,10.27,90145,9.7,10,15995
2016,Dodge,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,,12.43,177294,8.0,8,15995
2017,Dodge,Grand,Minivan,FWD,Black,Other Colour,Flexible,Automatic,4,6,11.77,155000,8.5,7,15995
2018,Dodge,Grand,Other Body Type,FWD,Black,Other Colour,Gas,Automatic,,,11.77,179562,8.5,6,15999
2015,Dodge,Grand,Minivan,FWD,Black,Other Colour,Flexible,Automatic,4,6,11.77,138100,8.5,9,16499
2016,Dodge,Other Model Type,SUV,FWD,Black,White,Flexible,Automatic,4,6,12.04,133672,8.3,8,16888
2016,Dodge,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,12.43,148000,8.0,8,16995
2016,Dodge,Other Model Type,Sedan,AWD,Black,Black,Flexible,Automatic,4,6,10.91,204000,9.2,8,17900
2019,Dodge,Grand,Minivan,FWD,Other Colour,Red,Flexible,Automatic,4,6,11.77,160848,8.5,5,17998
2018,Dodge,Other Model Type,Sedan,RWD,Black,White,Gas,Automatic,4,6,11.59,163000,8.6,6,18900
2018,Dodge,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,12.48,166000,8.0,6,18995
2017,Dodge,Grand,Other Body Type,FWD,Black,Blue,Gas,Automatic,4,6,11.77,176648,8.5,7,19290
2018,Dodge,Grand,Minivan,FWD,Black,White,Gas,Automatic,,6,11.77,123000,8.5,6,19490
2019,Dodge,Grand,Minivan,FWD,Grey,White,Flexible,Automatic,4,6,11.77,168172,8.5,5,19850
2019,Dodge,Grand,Other Body Type,FWD,Black,Black,Gas,Automatic,,,11.77,184175,8.5,5,19999
2018,Dodge,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,12.48,126242,8.0,6,20888
2019,Dodge,Other Model Type,Sedan,RWD,Black,Black,Gas,Automatic,4,,10.33,193124,9.7,5,22990
2018,Dodge,Other Model Type,SUV,FWD,Black,White,Flexible,Automatic,4,6,12.09,87237,8.3,6,23488
2019,Dodge,Grand,Minivan,FWD,Black,Other Colour,Flexible,Automatic,4,6,11.77,132000,8.5,5,24895
2017,Dodge,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,,12.48,52032,8.0,7,24999
2018,Dodge,Other Model Type,Sedan,RWD,Black,Red,Flexible,Automatic,4,6,10.33,75553,9.7,6,25880
2016,Dodge,Other Model Type,Sedan,AWD,Black,Black,Flexible,Automatic,4,6,10.91,92685,9.2,8,25987
2019,Dodge,Grand,Minivan,FWD,Black,Black,Other,Automatic,4,,11.77,104000,8.5,5,25998
2019,Dodge,Other Model Type,Sedan,RWD,Grey,White,Gas,Automatic,4,,10.33,108636,9.7,5,26599
2019,Dodge,Grand,Minivan,FWD,Black,Black,Gas,Automatic,4,,11.77,56450,8.5,5,26986
2015,Dodge,Other Model Type,Coupe,RWD,Charcoal,Black,Gas,Automatic,2,6,10.33,87661,9.7,9,26995
2019,Dodge,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,,6,12.48,80379,8.0,5,26999
2017,Dodge,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,,,11.3,128731,8.8,7,31420
2018,Dodge,Other Model Type,Coupe,RWD,Red,White,Gas,Automatic,2,8,12.32,150000,8.1,6,31777
2020,Dodge,Grand,Minivan,FWD,Black,White,Flexible,Automatic,4,6,11.77,97106,8.5,4,32597
2020,Dodge,Grand,Minivan,FWD,Black,Blue,Flexible,Automatic,4,6,11.77,83964,8.5,4,32987
2020,Dodge,Grand,Minivan,FWD,Black,Other Colour,Gas,Automatic,4,6,11.77,85148,8.5,4,32990
2020,Dodge,Grand,Minivan,FWD,Other Colour,Blue,Gas,Automatic,,,11.77,76972,8.5,4,33820
2018,Dodge,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,8,11.3,149000,8.8,6,33995
2018,Dodge,Other Model Type,SUV,4WD,Other Colour,Black,Gas,Automatic,,6,11.3,136700,8.8,6,35888
2020,Dodge,Other Model Type,SUV,4WD,Black,White,Gas,Automatic,,6,11.3,79819,8.8,4,35990
2019,Dodge,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,8,14.09,128393,7.1,5,38898
2017,Dodge,Other Model Type,Coupe,RWD,Black,Other Colour,Gas,Other,,,12.32,60038,8.1,7,40920
2019,Dodge,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,6,10.96,42886,9.1,5,41480
2018,Dodge,Other Model Type,Coupe,AWD,Black,Red,Gas,Automatic,2,6,10.96,57253,9.1,6,42880
2020,Dodge,Other Model Type,Coupe,RWD,Black,Grey,Gas,Automatic,2,6,10.33,28500,9.7,4,43880
2021,Dodge,Other Model Type,Coupe,AWD,Grey,Other Colour,Gas,Automatic,2,6,10.96,15674,9.1,3,48880
2021,Dodge,Other Model Type,SUV,AWD,Red,White,Gas,Automatic,4,8,14.09,35241,7.1,3,49499
2022,Dodge,Other Model Type,SUV,4WD,Black,White,Gas,Automatic,,,14.09,5,7.1,2,56690
2021,Dodge,Other Model Type,Coupe,AWD,Black,Black,Gas,Automatic,2,6,10.96,21204,9.1,3,50880
2021,Dodge,Other Model Type,SUV,4WD,Other Colour,Black,Gas,Automatic,,8,14.09,22489,7.1,3,53995
2021,Dodge,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,,,14.09,11079,7.1,3,56980
2022,Dodge,Other Model Type,Sedan,AWD,Black,Other Colour,Gas,Automatic,,,10.96,14,9.1,2,57888
2022,Dodge,Other Model Type,SUV,AWD,Black,Black,Regular Unleaded,Automatic,,,11.3,19336,8.8,2,57920
2020,Dodge,Other Model Type,Coupe,RWD,Black,Other Colour,Gas,Manual,,,13.87,9227,7.2,4,66980
2015,Dodge,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,12.43,168828,8.0,9,14888
2020,Dodge,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,8,15.56,34400,6.4,4,68950
2020,Dodge,Other Model Type,Sedan,RWD,Other Colour,Other Colour,Gas,Automatic,,,15.62,35844,6.4,4,91920
2021,Dodge,Other Model Type,Sedan,RWD,Black,Other Colour,Gas,Automatic,,,15.62,7617,6.4,3,125980
2021,Dodge,Other Model Type,Coupe,RWD,Other Colour,White,Gas,Automatic,,,15.32,5971,6.5,3,129920
2020,Dodge,Grand,Minivan,FWD,Grey,Blue,Gas,Automatic,4,,11.77,61177,8.5,4,31995
2012,Dodge,Other Model Type,SUV,FWD,Black,Black,Other,Automatic,4,6,10.44,367792,9.6,12,3495
2008,Dodge,Grand,Minivan,FWD,Other Colour,Other Colour,Gas,Automatic,4,6,10.29,178100,9.7,16,5100
2014,Dodge,Grand,Minivan,FWD,Black,Red,Flexible,Automatic,4,6,10.27,251000,9.7,10,5800
2012,Dodge,Other Model Type,SUV,FWD,Black,Black,Gas,Automatic,4,6,10.44,161731,9.6,12,7990
2013,Dodge,Other Model Type,SUV,FWD,Black,Red,Gas,Automatic,5,6,10.05,178031,10.0,11,7999
2016,Dodge,Grand,Minivan,FWD,Grey,Other Colour,Gas,Automatic,4,,11.77,246000,8.5,8,8995
2009,Dodge,Grand,Minivan,FWD,Grey,White,Other,Automatic,4,,10.71,123500,9.3,15,8999
2010,Dodge,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Gas,Automatic,,,10.8,179000,9.3,14,8999
2015,Dodge,Other Model Type,SUV,FWD,Black,Blue,Gas,Automatic,4,,11.08,168378,9.0,9,9998
2015,Dodge,Other Model Type,SUV,FWD,Charcoal,Blue,Gas,Automatic,4,4,11.08,187429,9.0,9,9999
2013,Dodge,Grand,Minivan,FWD,Black,White,Gas,Automatic,4,6,10.27,158000,9.7,11,10950
2010,Dodge,Grand,Minivan,FWD,Grey,White,Flexible,Automatic,4,6,10.71,80000,9.3,14,10999
2014,Dodge,Other Model Type,Sedan,RWD,Black,Black,Other,Automatic,4,6,9.72,190717,10.3,10,11495
2014,Dodge,Grand,Minivan,FWD,Black,Black,Other,Automatic,4,6,10.27,147184,9.7,10,11495
2013,Dodge,Grand,Minivan,FWD,Black,Grey,Gas,Automatic,4,6,10.27,164752,9.7,11,11495
2015,Dodge,Grand,Minivan,,Other Colour,Other Colour,Flexible,Automatic,,6,11.77,179900,8.5,9,11995
2016,Dodge,Grand,Minivan,FWD,Black,Blue,Gas,Automatic,4,,11.77,168000,8.5,8,11999
2020,Dodge,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,,15.56,35240,6.4,4,76377
2015,Dodge,Other Model Type,SUV,FWD,Black,White,Gas,Automatic,4,,11.08,139000,9.0,9,12490
2013,Dodge,Grand,Minivan,FWD,Black,Other Colour,Gas,Automatic,4,6,10.27,130000,9.7,11,12500
2013,Dodge,Grand,Minivan,FWD,Black,Black,Gas,Automatic,4,6,10.27,150000,9.7,11,12980
2013,Dodge,Grand,Minivan,FWD,Black,Other Colour,Gas,Automatic,4,,10.27,84000,9.7,11,13988
2016,Dodge,Grand,Minivan,FWD,Black,Other Colour,Flexible,Automatic,4,6,11.77,149000,8.5,8,13995
2015,Dodge,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,12.43,111850,8.0,9,13995
2016,Dodge,Grand,Minivan,FWD,Black,Black,Gas,Automatic,,,11.77,194641,8.5,8,13999
2014,Dodge,Grand,Minivan,FWD,Black,White,Flexible,Automatic,4,6,10.27,119000,9.7,10,14000
2014,Dodge,Other Model Type,Coupe,RWD,Black,Black,Gas,Manual,,,14.95,17089,6.7,10,220890
2017,Dodge,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,12.48,191000,8.0,7,14995
2016,Dodge,Other Model Type,SUV,FWD,Black,Red,Gas,Automatic,4,4,11.08,90258,9.0,8,14995
2017,Dodge,Other Model Type,SUV,FWD,Black,Other Colour,Gas,Automatic,4,6,12.09,185131,8.3,7,15333
2016,Dodge,Other Model Type,SUV,AWD,Black,Red,Gas,Automatic,4,6,12.43,154000,8.0,8,15500
2017,Dodge,Grand,Minivan,FWD,Black,Other Colour,Flexible,Automatic,4,6,11.77,164763,8.5,7,15888
2018,Dodge,Grand,Minivan,FWD,Black,White,Flexible,Automatic,4,,11.77,152731,8.5,6,15995
2017,Dodge,Other Model Type,SUV,FWD,Black,Other Colour,Gas,Automatic,4,4,11.12,155000,9.0,7,15995
2015,Dodge,Grand,Minivan,FWD,Black,Blue,Flexible,Automatic,4,6,11.77,87000,8.5,9,15995
2017,Dodge,Grand,Minivan,FWD,Black,Grey,Other,Automatic,4,,11.77,158378,8.5,7,16295
2016,Dodge,Grand,Minivan,,Black,White,Flexible,Automatic,4,,11.77,112000,8.5,8,16480
2016,Dodge,Grand,Minivan,FWD,Grey,White,Flexible,Automatic,4,6,11.77,152222,8.5,8,16850
2016,Dodge,Other Model Type,SUV,FWD,Black,Black,Flexible,Automatic,4,6,12.04,156353,8.3,8,16888
2016,Dodge,Grand,Minivan,FWD,Black,White,Gas,Automatic,4,,11.77,160000,8.5,8,16988
2016,Dodge,Other Model Type,SUV,FWD,Black,White,Other,Automatic,4,,11.56,97553,8.7,8,16990
2017,Dodge,Grand,Minivan,FWD,Grey,Other Colour,Flexible,Automatic,4,6,11.77,102800,8.5,7,17890
2019,Dodge,Grand,Minivan,FWD,Black,Black,Flexible,Automatic,4,6,11.77,89804,8.5,5,27988
2018,Dodge,Grand,Minivan,FWD,Black,White,Other,Automatic,4,6,11.77,146000,8.5,6,17985
2018,Dodge,Other Model Type,SUV,FWD,Black,White,Gas,Automatic,4,4,11.12,46662,9.0,6,17989
2017,Dodge,Grand,Minivan,FWD,Black,Black,Gas,Automatic,5,,11.77,146353,8.5,7,17998
2018,Dodge,Grand,Minivan,FWD,Other Colour,White,Other,Automatic,4,,11.77,102217,8.5,6,19495
2016,Dodge,Grand,Minivan,FWD,Black,White,Other,Automatic,4,,11.77,115598,8.5,8,19985
2017,Dodge,Grand,Minivan,FWD,Other Colour,Black,Other,Automatic,4,6,11.77,101892,8.5,7,20995
2017,Dodge,Grand,Minivan,FWD,Other Colour,Other Colour,Other,Automatic,4,6,11.77,101000,8.5,7,21500
2017,Dodge,Other Model Type,SUV,FWD,Black,White,Gas,Automatic,4,,12.09,129182,8.3,7,22379
2016,Dodge,Other Model Type,Sedan,AWD,Grey,Grey,Gas,Automatic,2,6,10.91,130067,9.2,8,25990
2019,Dodge,Grand,Minivan,FWD,Black,Other Colour,Gas,Automatic,5,6,11.77,158375,8.5,5,26588
2018,Dodge,Other Model Type,Sedan,RWD,Grey,Grey,Gas,Automatic,4,6,10.33,139700,9.7,6,26700
2017,Dodge,Grand,Minivan,FWD,Black,Other Colour,Gas,Automatic,4,,11.77,39370,8.5,7,27999
2018,Dodge,Grand,Minivan,FWD,Black,Grey,Gas,Automatic,4,,11.77,63921,8.5,6,28990
2019,Dodge,Grand,Minivan,,Other Colour,Other Colour,Gas,Automatic,,6,11.77,62941,8.5,5,28995
2019,Dodge,Grand,Minivan,FWD,Black,White,Flexible,Automatic,4,6,11.77,79000,8.5,5,29088
2018,Dodge,Other Model Type,Sedan,AWD,Black,Black,Regular Unleaded,Automatic,,6,10.96,100306,9.1,6,31999
2021,Dodge,Other Model Type,Sedan,RWD,Black,Black,Gas,Automatic,4,6,10.33,76410,9.7,3,34990
2017,Dodge,Other Model Type,Sedan,RWD,Black,Other Colour,Gas,Automatic,4,,12.32,93838,8.1,7,36499
2020,Dodge,Grand,Minivan,FWD,Black,Black,Gas,Automatic,4,,11.77,85273,8.5,4,36665
2020,Dodge,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,11.3,75800,8.8,4,37999
2021,Dodge,Other Model Type,Sedan,RWD,Black,Red,Gas,Automatic,4,,10.33,63000,9.7,3,38999
2021,Dodge,Other Model Type,Sedan,RWD,Black,Other Colour,Gas,Automatic,,8,12.32,48625,8.1,3,51999
2022,Dodge,Other Model Type,Sedan,AWD,Black,Other Colour,Gas,Automatic,4,6,10.96,0,9.1,2,53999
2021,Dodge,Other Model Type,Sedan,RWD,Black,White,Gas,Automatic,4,8,12.32,35371,8.1,3,54880
2022,Dodge,Other Model Type,Sedan,RWD,Black,Black,Gas,Automatic,4,8,12.32,100,8.1,2,54999
2022,Dodge,Other Model Type,Sedan,RWD,Black,Black,Gas,Automatic,4,8,12.32,100,8.1,2,55998
2022,Dodge,Other Model Type,SUV,AWD,Other Colour,Black,Regular Unleaded,Automatic,4,,14.09,0,7.1,2,57585
2022,Dodge,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,8,14.09,100,7.1,2,58385
2022,Dodge,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,14.09,250,7.1,2,60562
2022,Dodge,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,,11.3,16,8.8,2,61998
2022,Dodge,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,8,14.09,100,7.1,2,62735
2022,Dodge,Other Model Type,SUV,4WD,Black,Black,Regular Unleaded,Automatic,,,14.09,10,7.1,2,63035
2015,Dodge,Other Model Type,Coupe,RWD,Black,Red,Gas,Automatic,,,10.33,76847,9.7,9,23999
2022,Dodge,Other Model Type,SUV,AWD,Other Colour,Black,Regular Unleaded,Automatic,,,11.3,20,8.8,2,63780
2022,Dodge,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,,11.3,26,8.8,2,64449
2022,Dodge,Other Model Type,SUV,4WD,Black,White,Regular Unleaded,Automatic,,,14.09,0,7.1,2,64995
2022,Dodge,Other Model Type,SUV,AWD,Other Colour,Grey,Regular Unleaded,Automatic,,,14.09,9200,7.1,2,76020
