Brand,Model,Body Type,Drivetrain,Interior Colour,Exterior Colour,Fuel Type,Transmission Type,Doors,Cylinder Count,Distance (km),Mileage (kms/Lt),Years Used,Price
10.0,13.0,8.0,3.0,0.0,4.0,2.0,0.0,4.0,6.0,11.0,10.1,1.0,52588.0
10.0,13.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,99.0,10.1,1.0,54549.0
10.0,13.0,8.0,3.0,6.0,0.0,6.0,0.0,4.0,4.0,99.0,13.4,1.0,55658.0
10.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,2.0,6.0,11187.0,9.0,2.0,57224.0
10.0,10.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,6.0,5338.0,9.0,2.0,58910.0
10.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,19651.0,9.0,2.0,59999.0
10.0,13.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,223941.0,10.8,13.0,10699.0
10.0,4.0,4.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,97154.0,11.6,8.0,18987.0
10.0,4.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,90241.0,13.4,7.0,20998.0
10.0,10.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,145396.0,12.0,5.0,24999.0
10.0,10.0,4.0,4.0,1.0,5.0,2.0,1.0,5.0,4.0,187853.0,15.9,11.0,4990.0
10.0,4.0,7.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,217613.0,15.9,11.0,6990.0
10.0,10.0,4.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,165406.0,15.9,11.0,6990.0
10.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,5.0,173564.0,15.1,11.0,6990.0
10.0,4.0,7.0,4.0,5.0,5.0,2.0,1.0,4.0,5.0,184000.0,16.0,11.0,6990.0
10.0,4.0,7.0,4.0,5.0,2.0,2.0,0.0,4.0,5.0,220000.0,15.9,11.0,6990.0
10.0,10.0,4.0,4.0,6.0,1.0,2.0,1.0,4.0,4.0,112738.0,15.9,11.0,6990.0
10.0,4.0,7.0,4.0,5.0,3.0,2.0,0.0,4.0,4.0,182000.0,15.9,11.0,7990.0
10.0,10.0,4.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,236520.0,15.9,11.0,7999.0
10.0,4.0,7.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,174653.0,15.9,11.0,8588.0
10.0,4.0,4.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,203444.0,11.7,10.0,8990.0
10.0,4.0,7.0,4.0,5.0,3.0,2.0,0.0,4.0,4.0,152080.0,15.9,11.0,8990.0
10.0,4.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,221800.0,15.7,9.0,8995.0
10.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0,4.0,4.0,178000.0,15.1,11.0,9300.0
10.0,13.0,8.0,4.0,5.0,1.0,2.0,0.0,4.0,4.0,198000.0,11.1,12.0,9500.0
10.0,10.0,7.0,4.0,0.0,4.0,2.0,0.0,4.0,4.0,145558.0,12.9,13.0,9900.0
10.0,4.0,7.0,4.0,1.0,5.0,2.0,1.0,4.0,4.0,146835.0,15.1,11.0,9900.0
10.0,4.0,7.0,4.0,5.0,3.0,2.0,0.0,4.0,4.0,180110.0,15.7,9.0,9990.0
10.0,4.0,7.0,4.0,5.0,3.0,2.0,0.0,4.0,5.0,139826.0,15.9,11.0,9990.0
10.0,4.0,7.0,4.0,5.0,2.0,2.0,0.0,4.0,4.0,196552.0,15.5,9.0,9990.0
10.0,4.0,7.0,4.0,5.0,3.0,2.0,0.0,4.0,4.0,135203.0,15.9,11.0,9990.0
10.0,4.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,198000.0,15.7,9.0,9990.0
10.0,4.0,7.0,4.0,5.0,3.0,2.0,0.0,4.0,5.0,169200.0,15.7,10.0,9995.0
10.0,13.0,8.0,3.0,5.0,3.0,2.0,0.0,4.0,4.0,199300.0,10.6,12.0,9999.0
10.0,4.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,186648.0,15.5,9.0,10288.0
10.0,13.0,8.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,141950.0,11.2,12.0,10495.0
10.0,4.0,7.0,4.0,6.0,2.0,2.0,0.0,4.0,4.0,94857.0,15.9,12.0,10828.0
10.0,10.0,4.0,4.0,5.0,0.0,2.0,0.0,5.0,4.0,114157.0,15.3,10.0,10888.0
10.0,17.0,8.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,168343.0,12.1,11.0,10990.0
10.0,4.0,7.0,4.0,5.0,3.0,2.0,0.0,4.0,4.0,112489.0,15.9,11.0,10990.0
10.0,4.0,7.0,4.0,5.0,2.0,2.0,0.0,4.0,4.0,118315.0,15.9,11.0,10990.0
10.0,17.0,8.0,4.0,1.0,3.0,2.0,0.0,4.0,5.0,161000.0,12.1,12.0,10990.0
10.0,4.0,7.0,4.0,5.0,0.0,2.0,0.0,4.0,6.0,139896.0,15.5,10.0,10990.0
10.0,10.0,7.0,4.0,5.0,3.0,2.0,0.0,4.0,5.0,184848.0,11.9,9.0,10990.0
10.0,4.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,201980.0,13.4,7.0,10995.0
10.0,17.0,8.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,162000.0,12.1,11.0,10995.0
10.0,4.0,7.0,4.0,6.0,5.0,2.0,0.0,4.0,4.0,256252.0,13.4,7.0,10999.0
10.0,10.0,4.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,138692.0,15.3,10.0,10999.0
10.0,10.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,5.0,244600.0,11.9,9.0,10999.0
10.0,4.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,173469.0,2.9,9.0,11450.0
10.0,4.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,213000.0,13.4,7.0,11800.0
10.0,10.0,4.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,144399.0,13.0,8.0,11888.0
10.0,13.0,8.0,4.0,6.0,3.0,2.0,0.0,4.0,4.0,162000.0,12.6,11.0,11900.0
10.0,10.0,7.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,98000.0,13.7,11.0,11950.0
10.0,4.0,7.0,4.0,1.0,3.0,2.0,0.0,4.0,5.0,218123.0,13.0,7.0,11995.0
10.0,4.0,7.0,4.0,5.0,2.0,2.0,0.0,4.0,4.0,174283.0,15.5,10.0,12499.0
10.0,4.0,7.0,4.0,5.0,0.0,2.0,0.0,4.0,4.0,191000.0,13.4,7.0,12500.0
10.0,10.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,5.0,198076.0,12.2,7.0,12990.0
10.0,10.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,5.0,126397.0,13.7,12.0,12990.0
10.0,13.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,5.0,210000.0,10.0,11.0,12995.0
10.0,13.0,8.0,4.0,5.0,3.0,2.0,0.0,4.0,4.0,156656.0,11.2,10.0,13950.0
10.0,10.0,4.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,143000.0,12.7,7.0,13990.0
10.0,10.0,7.0,4.0,8.0,1.0,2.0,0.0,4.0,4.0,130398.0,11.9,9.0,14990.0
10.0,10.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,154678.0,11.9,9.0,14990.0
10.0,10.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,132435.0,11.9,8.0,14990.0
10.0,10.0,7.0,4.0,5.0,0.0,2.0,0.0,4.0,4.0,145109.0,13.0,7.0,14995.0
10.0,10.0,7.0,4.0,1.0,4.0,2.0,0.0,4.0,4.0,180735.0,11.9,8.0,14999.0
10.0,17.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,5.0,151000.0,11.0,10.0,15000.0
10.0,4.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,67000.0,13.1,8.0,15600.0
10.0,4.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,126227.0,13.4,7.0,15998.0
10.0,4.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,120527.0,13.4,7.0,16495.0
10.0,13.0,8.0,3.0,1.0,2.0,2.0,0.0,4.0,6.0,173386.0,9.9,10.0,16495.0
10.0,10.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,148900.0,11.0,9.0,16500.0
10.0,13.0,8.0,3.0,1.0,2.0,2.0,0.0,4.0,5.0,154281.0,10.4,10.0,16580.0
10.0,4.0,7.0,4.0,6.0,0.0,2.0,0.0,4.0,4.0,149540.0,13.0,7.0,16590.0
10.0,4.0,4.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,142492.0,11.7,6.0,16888.0
10.0,4.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,198406.0,13.4,5.0,16990.0
10.0,4.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,199543.0,13.4,5.0,16990.0
10.0,4.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,150864.0,13.0,7.0,17888.0
10.0,10.0,7.0,3.0,5.0,0.0,2.0,0.0,4.0,4.0,149661.0,8.6,9.0,17900.0
10.0,10.0,7.0,4.0,1.0,5.0,6.0,0.0,4.0,4.0,78028.0,19.3,10.0,17998.0
10.0,4.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,143000.0,13.4,7.0,18495.0
10.0,17.0,8.0,4.0,0.0,2.0,2.0,0.0,4.0,4.0,139995.0,11.1,8.0,18990.0
10.0,4.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,95671.0,13.0,5.0,18998.0
10.0,4.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,91426.0,13.4,6.0,20995.0
10.0,4.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,91588.0,13.0,5.0,21500.0
10.0,17.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,131350.0,9.9,8.0,21995.0
10.0,4.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,81947.0,13.4,7.0,21995.0
10.0,10.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,78525.0,11.8,6.0,22880.0
10.0,10.0,7.0,4.0,9.0,0.0,6.0,0.0,4.0,4.0,150913.0,17.3,7.0,22995.0
10.0,4.0,7.0,4.0,1.0,0.0,2.0,2.0,4.0,4.0,30317.0,14.7,4.0,22999.0
10.0,13.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,51184.0,8.3,6.0,23880.0
10.0,4.0,7.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,48903.0,10.6,6.0,24800.0
10.0,4.0,7.0,4.0,6.0,0.0,2.0,0.0,2.0,4.0,64437.0,13.4,5.0,24888.0
10.0,4.0,4.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,67629.0,11.7,4.0,25910.0
10.0,17.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,30950.0,9.9,4.0,29910.0
10.0,10.0,7.0,4.0,1.0,0.0,6.0,0.0,4.0,5.0,47973.0,23.0,6.0,29985.0
10.0,13.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,4.0,33771.0,8.9,7.0,31990.0
10.0,4.0,7.0,4.0,1.0,5.0,2.0,2.0,4.0,4.0,6.0,14.8,1.0,31995.0
10.0,4.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,108.0,15.2,1.0,32880.0
10.0,4.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,600.0,15.2,1.0,32888.0
10.0,10.0,4.0,4.0,6.0,0.0,6.0,0.0,4.0,4.0,46771.0,22.3,4.0,35490.0
10.0,13.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,4.0,62991.0,8.9,5.0,35910.0
10.0,13.0,8.0,3.0,1.0,3.0,2.0,0.0,5.0,4.0,36386.0,8.9,5.0,35999.0
10.0,4.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,100.0,13.2,1.0,39880.0
10.0,10.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,500.0,12.7,1.0,39990.0
10.0,10.0,7.0,4.0,1.0,0.0,6.0,0.0,4.0,4.0,6000.0,22.0,2.0,44995.0
10.0,17.0,8.0,3.0,1.0,0.0,6.0,0.0,4.0,4.0,91.0,15.5,1.0,52888.0
10.0,4.0,7.0,4.0,5.0,3.0,2.0,0.0,4.0,5.0,175756.0,15.9,12.0,7990.0
10.0,17.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,171000.0,9.6,9.0,14900.0
10.0,10.0,7.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,107641.0,12.0,5.0,28999.0
10.0,13.0,9.0,3.0,1.0,1.0,2.0,0.0,4.0,4.0,241.0,9.5,2.0,44753.0
10.0,10.0,7.0,4.0,5.0,3.0,2.0,0.0,4.0,4.0,190000.0,12.1,17.0,4990.0
10.0,10.0,7.0,6.0,5.0,0.0,2.0,0.0,4.0,4.0,182500.0,14.7,15.0,5800.0
10.0,4.0,7.0,4.0,1.0,4.0,2.0,0.0,4.0,4.0,226000.0,14.5,14.0,5995.0
10.0,4.0,10.0,4.0,5.0,5.0,2.0,1.0,4.0,4.0,182000.0,12.9,13.0,6800.0
10.0,4.0,7.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,240798.0,15.9,11.0,6990.0
10.0,4.0,7.0,4.0,5.0,2.0,2.0,0.0,4.0,4.0,246388.0,15.9,11.0,6990.0
10.0,4.0,7.0,4.0,5.0,1.0,2.0,0.0,4.0,5.0,197659.0,15.9,13.0,6990.0
10.0,4.0,4.0,4.0,1.0,5.0,2.0,0.0,4.0,5.0,231000.0,15.1,11.0,6990.0
10.0,4.0,7.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,169980.0,14.5,14.0,6998.0
10.0,10.0,4.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,233000.0,15.3,10.0,7495.0
10.0,4.0,4.0,4.0,1.0,2.0,2.0,0.0,5.0,4.0,205631.0,13.6,10.0,7990.0
10.0,10.0,4.0,4.0,1.0,3.0,2.0,0.0,5.0,5.0,107433.0,15.9,11.0,7990.0
10.0,4.0,7.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,188217.0,15.9,11.0,7990.0
10.0,17.0,8.0,2.0,5.0,5.0,2.0,0.0,4.0,4.0,158895.0,9.3,17.0,7995.0
10.0,17.0,8.0,4.0,1.0,5.0,2.0,0.0,4.0,6.0,192000.0,9.7,16.0,7995.0
10.0,10.0,7.0,4.0,6.0,3.0,6.0,0.0,4.0,4.0,220225.0,18.9,13.0,8000.0
10.0,10.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,235000.0,13.7,10.0,8450.0
10.0,4.0,7.0,4.0,5.0,2.0,2.0,0.0,4.0,4.0,146155.0,15.9,12.0,8990.0
10.0,4.0,7.0,4.0,5.0,5.0,2.0,0.0,4.0,5.0,165486.0,15.9,13.0,8990.0
10.0,10.0,7.0,4.0,6.0,4.0,2.0,0.0,4.0,4.0,140000.0,13.0,9.0,8995.0
10.0,17.0,8.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,108000.0,10.9,15.0,9485.0
10.0,4.0,7.0,4.0,6.0,0.0,2.0,0.0,4.0,4.0,160000.0,15.2,11.0,9500.0
10.0,4.0,7.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,189000.0,15.7,10.0,9800.0
10.0,4.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,5.0,193830.0,15.9,12.0,9995.0
10.0,4.0,4.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,187000.0,15.2,11.0,9995.0
10.0,17.0,8.0,3.0,2.0,4.0,2.0,0.0,4.0,4.0,186864.0,11.6,14.0,10488.0
10.0,4.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,6.0,176740.0,13.1,8.0,10990.0
10.0,10.0,7.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,159000.0,13.7,10.0,12450.0
10.0,4.0,7.0,4.0,3.0,5.0,2.0,0.0,4.0,4.0,196000.0,13.3,8.0,12495.0
10.0,10.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,115501.0,12.9,13.0,12888.0
10.0,13.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,209134.0,10.4,10.0,12995.0
10.0,17.0,8.0,4.0,5.0,4.0,2.0,0.0,4.0,4.0,127000.0,12.1,11.0,13900.0
10.0,4.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,175356.0,13.0,7.0,13999.0
10.0,4.0,7.0,4.0,6.0,2.0,2.0,0.0,4.0,4.0,124195.0,15.7,10.0,14995.0
10.0,4.0,7.0,4.0,1.0,5.0,9.0,0.0,4.0,4.0,73225.0,13.4,7.0,21999.0
10.0,10.0,4.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,108500.0,13.7,5.0,23950.0
10.0,4.0,7.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,35.0,15.7,1.0,28888.0
10.0,13.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,4.0,169701.0,8.9,7.0,28999.0
10.0,13.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,4.0,156474.0,9.3,7.0,29999.0
10.0,4.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,120.0,14.8,1.0,34999.0
10.0,17.0,8.0,3.0,1.0,2.0,6.0,0.0,4.0,6.0,150.0,15.5,2.0,58000.0
10.0,17.0,8.0,3.0,1.0,0.0,6.0,0.0,4.0,6.0,150.0,15.5,2.0,58500.0
10.0,10.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,249342.0,10.4,17.0,3990.0
10.0,10.0,4.0,4.0,1.0,1.0,2.0,0.0,4.0,5.0,228322.0,15.9,12.0,5990.0
10.0,4.0,7.0,4.0,5.0,2.0,2.0,0.0,4.0,5.0,221000.0,15.9,13.0,5990.0
10.0,4.0,7.0,4.0,5.0,3.0,2.0,0.0,4.0,5.0,218660.0,15.9,12.0,6990.0
11.0,20.0,8.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,24592.0,10.3,3.0,50990.0
11.0,11.0,7.0,3.0,3.0,5.0,2.0,0.0,4.0,6.0,55952.0,9.3,4.0,33599.0
11.0,10.0,8.0,3.0,5.0,5.0,2.0,0.0,5.0,6.0,25.0,9.3,1.0,69718.0
11.0,10.0,8.0,3.0,5.0,0.0,2.0,0.0,5.0,6.0,25.0,9.3,1.0,73918.0
11.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,6.0,81172.0,7.8,7.0,32790.0
11.0,10.0,8.0,3.0,5.0,3.0,2.0,0.0,5.0,8.0,25.0,6.6,1.0,96568.0
11.0,10.0,2.0,3.0,6.0,4.0,2.0,0.0,4.0,6.0,90.0,9.1,2.0,71090.0
11.0,19.0,8.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,164235.0,9.9,11.0,13888.0
11.0,10.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,228210.0,8.6,8.0,17888.0
11.0,11.0,7.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,162000.0,9.4,8.0,17950.0
11.0,19.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,6.0,107000.0,9.9,11.0,17999.0
11.0,10.0,8.0,2.0,5.0,0.0,2.0,0.0,4.0,8.0,82800.0,6.6,5.0,46904.0
11.0,11.0,7.0,3.0,1.0,0.0,6.0,0.0,4.0,6.0,148000.0,12.9,8.0,22950.0
11.0,10.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,6.0,149000.0,7.8,9.0,23777.0
11.0,11.0,7.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,57366.0,9.2,7.0,24971.0
11.0,10.0,8.0,3.0,3.0,3.0,2.0,0.0,4.0,6.0,136615.0,7.8,9.0,24979.0
11.0,20.0,8.0,3.0,6.0,0.0,2.0,0.0,2.0,4.0,81988.0,8.4,7.0,24999.0
11.0,19.0,8.0,3.0,1.0,2.0,2.0,0.0,4.0,4.0,63718.0,10.6,7.0,25190.0
11.0,11.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,6.0,115000.0,9.3,6.0,25995.0
11.0,10.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,6.0,119000.0,9.1,7.0,26450.0
11.0,11.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,4.0,88546.0,9.4,7.0,26888.0
11.0,20.0,8.0,3.0,7.0,1.0,2.0,2.0,4.0,4.0,28650.0,10.5,2.0,56999.0
11.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,136115.0,7.8,9.0,26888.0
11.0,20.0,8.0,3.0,1.0,5.0,2.0,0.0,2.0,4.0,52524.0,8.4,7.0,26999.0
11.0,11.0,7.0,3.0,1.0,2.0,2.0,0.0,4.0,6.0,98000.0,9.3,6.0,27995.0
11.0,10.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,6.0,100552.0,9.1,5.0,29504.0
11.0,11.0,7.0,3.0,8.0,2.0,2.0,0.0,4.0,6.0,100000.0,9.3,6.0,29950.0
11.0,10.0,8.0,3.0,5.0,3.0,2.0,0.0,4.0,6.0,75461.0,9.1,5.0,30204.0
11.0,20.0,8.0,3.0,2.0,5.0,2.0,2.0,4.0,4.0,109000.0,11.1,5.0,30850.0
11.0,20.0,8.0,3.0,6.0,3.0,2.0,2.0,4.0,4.0,103000.0,11.1,5.0,30850.0
11.0,10.0,8.0,3.0,1.0,5.0,2.0,2.0,4.0,6.0,97843.0,9.2,6.0,30888.0
11.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,3.0,6.0,11012.0,9.2,2.0,55988.0
11.0,10.0,8.0,2.0,1.0,1.0,8.0,0.0,2.0,8.0,133543.0,6.8,9.0,32000.0
11.0,20.0,8.0,3.0,3.0,3.0,2.0,0.0,4.0,4.0,58517.0,11.1,5.0,32137.0
11.0,20.0,8.0,3.0,6.0,3.0,2.0,2.0,4.0,4.0,34473.0,11.1,5.0,32785.0
11.0,20.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,4.0,46102.0,11.1,5.0,32990.0
11.0,10.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,6.0,73908.0,9.1,5.0,32990.0
11.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,6.0,72372.0,9.1,5.0,32990.0
11.0,10.0,8.0,3.0,6.0,2.0,2.0,2.0,2.0,4.0,58573.0,9.1,6.0,32999.0
11.0,10.0,8.0,3.0,1.0,1.0,2.0,0.0,4.0,4.0,46297.0,9.1,6.0,32999.0
11.0,10.0,2.0,3.0,1.0,5.0,2.0,0.0,2.0,6.0,22998.0,9.4,6.0,39588.0
11.0,10.0,2.0,3.0,3.0,5.0,2.0,0.0,4.0,6.0,90612.0,9.4,6.0,33795.0
11.0,10.0,2.0,3.0,3.0,0.0,2.0,0.0,4.0,6.0,69722.0,9.4,6.0,33998.0
11.0,20.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,58427.0,11.1,5.0,35751.0
11.0,11.0,7.0,3.0,3.0,1.0,2.0,0.0,4.0,6.0,58850.0,9.3,4.0,35979.0
11.0,20.0,8.0,3.0,9.0,5.0,2.0,0.0,4.0,4.0,94409.0,11.1,5.0,35989.0
11.0,10.0,8.0,3.0,5.0,1.0,2.0,0.0,4.0,6.0,47270.0,9.1,4.0,36995.0
11.0,10.0,8.0,3.0,6.0,1.0,2.0,2.0,4.0,6.0,51114.0,9.1,5.0,36998.0
11.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,3.0,6.0,39461.0,9.1,4.0,37359.0
11.0,11.0,7.0,3.0,6.0,1.0,2.0,0.0,4.0,6.0,37847.0,9.3,4.0,37499.0
11.0,10.0,8.0,1.0,6.0,0.0,2.0,0.0,3.0,8.0,47097.0,6.6,3.0,59999.0
11.0,10.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,6.0,51473.0,9.1,5.0,37789.0
11.0,10.0,8.0,3.0,3.0,5.0,2.0,0.0,4.0,6.0,38376.0,9.1,4.0,37789.0
11.0,11.0,7.0,3.0,5.0,2.0,2.0,0.0,4.0,6.0,6551.0,9.2,7.0,37904.0
11.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,6.0,40482.0,9.1,4.0,37979.0
11.0,20.0,10.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,31625.0,10.3,4.0,37995.0
11.0,10.0,8.0,3.0,1.0,3.0,2.0,2.0,4.0,6.0,51195.0,9.1,4.0,37995.0
11.0,20.0,8.0,3.0,3.0,1.0,2.0,0.0,4.0,4.0,35073.0,10.3,4.0,38179.0
11.0,20.0,8.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,34445.0,10.3,4.0,38189.0
11.0,20.0,10.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,32297.0,10.3,4.0,38990.0
11.0,10.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,7.0,125741.0,6.6,7.0,38887.0
11.0,10.0,2.0,3.0,6.0,3.0,2.0,0.0,4.0,6.0,37162.0,9.4,5.0,39896.0
11.0,10.0,8.0,3.0,6.0,3.0,2.0,2.0,2.0,4.0,28312.0,9.1,4.0,39999.0
11.0,10.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,6.0,49598.0,9.1,4.0,40453.0
11.0,10.0,2.0,3.0,6.0,1.0,2.0,0.0,4.0,6.0,30215.0,9.4,5.0,40990.0
11.0,20.0,8.0,3.0,3.0,0.0,2.0,0.0,4.0,4.0,18251.0,10.3,3.0,41115.0
11.0,10.0,8.0,3.0,3.0,5.0,2.0,2.0,4.0,6.0,42510.0,9.1,4.0,41999.0
11.0,10.0,8.0,3.0,3.0,5.0,2.0,0.0,4.0,6.0,24722.0,9.1,4.0,42989.0
11.0,10.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,5.0,89814.0,6.6,6.0,43950.0
11.0,11.0,7.0,3.0,6.0,1.0,6.0,0.0,4.0,6.0,115467.0,13.1,10.0,21649.0
11.0,20.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,24350.0,10.3,3.0,44345.0
11.0,20.0,8.0,3.0,6.0,4.0,2.0,0.0,4.0,4.0,12295.0,10.3,3.0,44989.0
11.0,10.0,2.0,3.0,6.0,1.0,2.0,0.0,4.0,6.0,47101.0,9.1,5.0,46406.0
11.0,20.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,32901.0,10.3,3.0,46990.0
11.0,20.0,8.0,3.0,6.0,3.0,2.0,0.0,4.0,4.0,17598.0,10.3,3.0,49990.0
11.0,10.0,8.0,3.0,0.0,5.0,2.0,0.0,4.0,8.0,68614.0,6.6,5.0,50910.0
11.0,11.0,7.0,3.0,3.0,5.0,2.0,0.0,4.0,6.0,11486.0,9.3,2.0,51498.0
11.0,11.0,7.0,3.0,5.0,0.0,2.0,0.0,4.0,6.0,99653.0,9.3,5.0,27900.0
11.0,11.0,7.0,3.0,6.0,3.0,2.0,0.0,4.0,6.0,19445.0,9.0,3.0,54695.0
11.0,10.0,2.0,3.0,7.0,0.0,2.0,0.0,2.0,6.0,12400.0,9.1,2.0,57995.0
11.0,10.0,8.0,1.0,1.0,5.0,2.0,0.0,4.0,6.0,21888.0,6.6,3.0,68479.0
11.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,150000.0,9.0,10.0,16995.0
