Year,Brand,Model,Body Type,Drivetrain,Interior Colour,Exterior Colour,Fuel Type,Transmission Type,Doors,Cylinder Count,Fuel Efficiency (Lt/100kms),Distance (km),Mileage (kms/Lt),Years Used,Purchase Price,Current Market Price
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,3,8.69,10,11.5,1,41315,39210.04
2023,Other Brand,Other Model Type,SUV,AWD,Beige,White,Gas,Automatic,4,,8.69,0,11.5,1,41623,39541.85
2019,Other Brand,Other Model Type,SUV,FWD,Other Colour,White,Gas,Automatic,4,,8.68,24449,11.5,5,23999,5224.9
2010,Other Brand,Other Model Type,Sedan,FWD,Grey,Grey,Gas,Automatic,4,6,10.45,208000,9.6,14,6995,96.26
2014,Other Brand,Other Model Type,Sedan,FWD,Beige,Red,Gas,Automatic,4,4,8.23,104115,12.2,10,12995,569.38
2015,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,4,9.12,180840,11.0,9,13995,403.34
2014,Other Brand,Other Model Type,Sedan,FWD,Beige,White,Gas,Automatic,4,,8.23,125392,12.2,10,14990,553.58
2023,Other Brand,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,,8.69,0,11.5,1,35333,33566.35
2023,Other Brand,Other Model Type,SUV,AWD,Beige,White,Gas,Automatic,2,3,8.69,10,11.5,1,38929,36945.6
2020,Other Brand,Other Model Type,SUV,AWD,Other Colour,Blue,Gas,Automatic,4,,10.67,28226,9.4,4,25995,5440.28
2017,Cadillac,Other Model Type,SUV,AWD,Tan,White,Gas,Automatic,5,,11.1,141583,9.0,7,28888,1238.74
2023,Cadillac,Other Model Type,SUV,AWD,Brown,Black,Diesel,Automatic,4,,10.48,4000,9.5,1,169000,114678.57
2021,Cadillac,Other Model Type,SUV,AWD,Brown,White,Gas,Automatic,4,6,11.23,31915,8.9,3,48987,9934.14
2019,Cadillac,Other Model Type,SUV,4x4,Brown,Black,Gas,Automatic,4,8,14.04,52591,7.1,5,71888,8614.02
2021,Cadillac,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,8,15.06,53165,6.6,3,107995,14532.69
2006,Cadillac,Other Model Type,Sedan,RWD,Black,Black,Gas,Automatic,4,6,11.26,95009,8.9,18,6000,57.14
2017,Cadillac,Other Model Type,SUV,AWD,Beige,Blue,Gas,Automatic,4,6,11.1,129000,9.0,7,27450,1283.63
2018,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,2,6,11.1,64386,9.0,6,32994,3104.86
2013,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,8,12.92,153700,7.7,11,29995,824.54
2014,Cadillac,Other Model Type,SUV,AWD,Black,Black,Flexible,Automatic,4,8,14.66,138308,6.8,10,37490,1263.92
2020,Cadillac,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.69,57834,10.3,4,37995,4480.94
2020,Cadillac,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,6,11.6,46505,8.6,4,44888,6355.26
2020,Cadillac,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,11.79,64000,8.5,4,47494,5134.49
2018,Cadillac,Other Model Type,Sedan,AWD,Grey,Blue,Gas,Automatic,4,6,11.25,45261,8.9,6,50594,6408.82
2018,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,14.04,99574,7.1,6,54888,3506.45
2018,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,5,,14.04,134685,7.1,6,56888,2752.3
2019,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,14.04,144896,7.1,5,56910,2755.56
2021,Cadillac,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Other,4,4,9.69,37606,10.3,3,41988,7496.91
2017,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,14.12,76151,7.1,7,61800,4662.74
2020,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,14.18,85634,7.1,4,67910,5680.82
2018,Cadillac,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,8,14.04,59500,7.1,6,68999,6949.54
2019,Cadillac,Other Model Type,SUV,4x4,Other Colour,White,Gas,Automatic,4,8,14.04,46611,7.1,5,81995,10862.95
2021,Cadillac,Other Model Type,SUV,4x4,Other Colour,White,Gas,Automatic,4,8,15.06,18061,6.6,3,114495,34681.85
2021,Cadillac,Other Model Type,SUV,4x4,White,White,Gas,Automatic,4,,15.06,74299,6.6,3,114900,11585.55
2022,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,14.68,32290,6.8,2,119910,25518.8
2011,Cadillac,Other Model Type,Sedan,AWD,Other Colour,White,Gas,Automatic,4,6,9.96,140521,10.0,13,9995,232.41
2017,Cadillac,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,,9.5,142889,10.5,7,23780,1010.99
2017,Cadillac,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,,9.5,82000,10.5,7,26450,1868.75
2020,Cadillac,Other Model Type,SUV,AWD,Other Colour,Grey,Gas,Automatic,4,6,11.79,96365,8.5,4,44152,3320.79
2020,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.79,29000,8.5,4,50594,10378.26
2017,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,,14.12,86461,7.1,7,53790,3624.63
2019,Cadillac,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,8,14.04,57797,7.1,5,69995,7743.15
2012,Cadillac,Other Model Type,Coupe,RWD,Black,White,Gas,Automatic,2,8,13.74,6655,7.3,12,69800,16763.73
2011,Cadillac,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,6,9.96,76580,10.0,13,17490,707.03
2012,Cadillac,Other Model Type,SUV,AWD,Black,Black,Flexible,Automatic,4,8,15.85,192000,6.3,12,24900,493.07
2012,Cadillac,Other Model Type,SUV,AWD,Brown,White,Flexible,Automatic,4,8,14.48,152981,6.9,12,35900,881.08
2020,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.79,54000,8.5,4,46756,5844.5
2023,Cadillac,Other Model Type,Sedan,AWD,Other Colour,Red,Gas,Automatic,4,4,8.98,658,11.1,1,49376,44011.26
2022,Cadillac,Other Model Type,SUV,AWD,Beige,Other Colour,Gas,Other,4,,11.48,23309,8.7,2,59995,16210.48
2018,Cadillac,Other Model Type,SUV,4x4,Black,Grey,Gas,Automatic,4,8,14.04,112300,7.1,6,55777,3192.47
2019,Cadillac,Other Model Type,SUV,4x4,Beige,White,Gas,Automatic,4,8,14.28,101263,7.0,5,55888,3767.29
2021,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,15.06,12480,6.6,3,132800,50213.52
2021,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,15.06,38300,6.6,3,137777,24246.47
2021,Cadillac,Other Model Type,SUV,4x4,Other Colour,White,Gas,Automatic,4,,15.06,28155,6.6,3,138888,30940.85
2022,Cadillac,Other Model Type,SUV,4x4,Other Colour,White,Gas,Automatic,4,8,14.68,18750,6.8,2,152995,47894.09
2010,Cadillac,Other Model Type,SUV,FWD,Beige,White,Gas,Automatic,4,,10.09,181471,9.9,14,10780,168.9
2011,Cadillac,Other Model Type,Wagon,AWD,Beige,Other Colour,Gas,Automatic,4,,9.77,215000,10.2,13,11999,186.65
2022,Cadillac,Other Model Type,SUV,4x4,Beige,Black,Premium Unleaded,Automatic,2,8,14.68,24165,6.8,2,131894,34744.5
2023,Cadillac,Other Model Type,SUV,FWD,Other Colour,Black,Diesel,Other,4,,10.48,99,9.5,1,149999,141102.14
2007,Cadillac,Other Model Type,Sedan,FWD,Beige,Other Colour,Gas,Automatic,4,,11.55,105655,8.7,17,8995,116.66
2008,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,8,14.6,148388,6.8,16,9880,124.76
2015,Cadillac,Other Model Type,Sedan,RWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.96,141000,10.0,9,14800,539.07
2017,Cadillac,Other Model Type,SUV,AWD,Black,Blue,Gas,Automatic,4,6,11.1,162400,9.0,7,22999,867.13
2018,Cadillac,Other Model Type,SUV,FWD,Cream,Blue,Gas,Automatic,4,,10.53,87196,9.5,6,28900,2081.36
2018,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,11.1,105593,9.0,6,30998,1877.16
2019,Cadillac,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.69,55916,10.3,5,35588,4049.24
2019,Cadillac,Other Model Type,SUV,AWD,Grey,Black,Gas,Automatic,4,,9.69,92463,10.3,5,35900,2627.78
2020,Cadillac,Other Model Type,SUV,AWD,Black,White,Premium Unleaded,Automatic,4,4,10.16,63470,9.8,4,35999,3919.86
2008,Cadillac,Other Model Type,Sedan,RWD,Other Colour,Other Colour,Gas,Automatic,4,,10.17,262343,9.8,16,2500,18.36
2019,Cadillac,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,,11.23,35884,8.9,5,39999,6538.06
2020,Cadillac,Other Model Type,SUV,AWD,Beige,Black,Premium Unleaded,Automatic,5,4,9.69,35985,10.3,4,41888,7287.25
2021,Cadillac,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,,9.69,40979,10.3,3,42243,7043.4
2020,Cadillac,Other Model Type,SUV,AWD,Black,White,Premium Unleaded,Automatic,4,4,9.69,7979,10.3,4,42500,18910.95
2017,Cadillac,Other Model Type,Sedan,AWD,Black,White,Premium Unleaded,Automatic,4,6,10.86,34709,9.2,7,43900,6382.38
2021,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.23,38059,8.9,3,46488,8222.14
2022,Cadillac,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Other,4,,11.48,24264,8.7,2,68995,18122.67
2020,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,11.79,49115,8.5,4,48500,6563.48
2018,Cadillac,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,8,14.04,123386,7.1,6,48995,2571.22
2020,Cadillac,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,,11.79,49382,8.5,4,49710,6696.98
2021,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.48,38000,8.7,3,51880,9187.08
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Premium Unleaded,Automatic,2,4,9.69,2814,10.3,1,56210,41672.78
2017,Cadillac,Other Model Type,SUV,4x4,Black,Black,Premium Unleaded,Automatic,4,8,14.12,80813,7.1,7,56999,4079.74
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Premium Unleaded,Automatic,2,4,9.69,5894,10.3,1,58005,34670.16
2022,Cadillac,Other Model Type,SUV,4x4,Cream,Blue,Gas,Automatic,4,8,14.68,8238,6.8,2,169995,83888.31
2018,Cadillac,Other Model Type,SUV,4x4,Brown,Black,Gas,Automatic,4,8,14.04,98000,7.1,6,59895,3882.08
2020,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,14.18,114628,7.1,4,63920,4103.09
2019,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,14.04,51499,7.1,5,67998,8292.57
2018,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,,14.04,72521,7.1,6,73999,6277.11
2022,Cadillac,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,8,14.68,19700,6.8,2,123000,37272.73
2018,Cadillac,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,,11.1,115668,9.0,6,33015,1839.01
2017,Cadillac,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,2,8,14.12,85326,7.1,7,54988,3749.47
2022,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,5,4,9.69,13020,10.3,2,54707,21388.49
2019,Cadillac,Other Model Type,SUV,4x4,Beige,White,Gas,Automatic,4,,14.04,89988,7.1,5,65777,4933.87
2012,Cadillac,Other Model Type,SUV,AWD,Black,Black,Flexible,Automatic,4,6,11.22,209902,8.9,12,11800,214.64
2013,Cadillac,Other Model Type,SUV,AWD,Beige,Black,Gas,Automatic,4,,11.22,135715,8.9,11,15999,494.08
2015,Cadillac,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,4,10.15,150553,9.9,9,17888,612.78
2010,Cadillac,Other Model Type,SUV,AWD,Tan,White,Flexible,Automatic,4,8,12.96,170693,7.7,14,21999,365.24
2021,Cadillac,Other Model Type,SUV,4x4,Other Colour,Black,Gas,Automatic,4,,15.06,0,6.6,3,164588,139899.8
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.69,41,10.3,1,46348,43850.81
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.69,4,10.3,1,46348,44012.99
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.69,10,10.3,1,46790,44406.09
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Premium Unleaded,Automatic,2,4,9.69,5192,10.3,1,49938,31227.69
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Premium Unleaded,Automatic,2,4,10.68,9,9.4,1,50898,48309.62
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Premium Unleaded,Automatic,2,4,9.69,11,10.3,1,51193,48579.91
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Premium Unleaded,Automatic,2,4,10.68,4,9.4,1,51798,49188.42
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.69,8,10.3,1,52093,49448.79
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.69,5,10.3,1,52093,49463.62
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.69,57,10.3,1,52093,49207.87
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.69,4,10.3,1,52093,49468.56
2023,Cadillac,Other Model Type,Sedan,RWD,Black,White,Gas,Other,4,4,8.98,10,11.1,1,52220,49559.44
2023,Cadillac,Other Model Type,SUV,AWD,Black,Red,Gas,Automatic,5,4,9.69,26,10.3,1,52577,49818.62
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Premium Unleaded,Automatic,2,4,9.69,1,10.3,1,52783,50138.84
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Premium Unleaded,Automatic,2,4,9.69,6,10.3,1,52783,50113.78
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,4,9.69,10,10.3,1,53585,50854.9
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.69,10,10.3,1,53690,50954.55
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,Grey,Gas,Automatic,4,4,9.69,10,10.3,1,53690,50954.55
2023,Cadillac,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,4,9.69,10,10.3,1,53690,50954.55
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,4,10.68,10,9.4,1,53915,51168.08
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,Red,Gas,Automatic,4,4,9.69,10,10.3,1,54185,51424.33
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,4,9.69,10,10.3,1,54185,51424.33
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.69,10,10.3,1,54185,51424.33
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,Grey,Gas,Automatic,4,4,9.69,10,10.3,1,55125,52316.43
2023,Cadillac,Other Model Type,Sedan,RWD,Black,Red,Gas,Automatic,4,4,8.98,10,11.1,1,55135,52325.92
2023,Cadillac,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,4,8.98,27,11.1,1,56112,53162.86
2022,Cadillac,Other Model Type,Sedan,AWD,Other Colour,Grey,Premium Unleaded,Automatic,2,4,9.8,11,10.2,2,56483,50778.84
2023,Cadillac,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,5,4,9.69,4030,10.3,1,57337,38824.06
2023,Cadillac,Other Model Type,Sedan,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.18,5,10.9,1,57593,54686.01
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,2,6,11.23,3,8.9,1,57648,54749.18
2023,Cadillac,Other Model Type,Sedan,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.18,0,10.9,1,58213,55302.35
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,5,4,9.69,25,10.3,1,58257,55206.13
2023,Cadillac,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,4,8.98,27,11.1,1,58287,55223.55
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,2,6,11.23,1,8.9,1,58548,55615.04
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,2,6,11.23,4,8.9,1,58548,55598.36
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,2,6,11.23,0,8.9,1,58548,55620.6
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,2,6,11.23,25,8.9,1,59043,55950.97
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,Red,Gas,Automatic,2,6,11.23,7,8.9,1,59043,56051.61
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,2,6,11.23,3,8.9,1,59043,56074.03
2023,Cadillac,Other Model Type,Sedan,AWD,Black,Other Colour,Gas,Automatic,4,4,8.98,27,11.1,1,59187,56076.24
2023,Cadillac,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,5,6,11.23,25,8.9,1,59817,56684.44
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Premium Unleaded,Automatic,2,4,10.07,3030,9.9,1,60028,43765.62
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.23,10,8.9,1,60145,57080.67
2023,Cadillac,Other Model Type,Sedan,RWD,Other Colour,White,Gas,Automatic,4,4,9.18,10,10.9,1,60295,57223.03
2023,Cadillac,Other Model Type,SUV,AWD,Black,Red,Gas,Automatic,5,6,11.23,25,8.9,1,60312,57153.52
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,5,6,11.23,25,8.9,1,60312,57153.52
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.23,10,8.9,1,60405,57327.42
2023,Cadillac,Other Model Type,Sedan,RWD,Other Colour,White,Gas,Automatic,4,4,9.18,10,10.9,1,60585,57498.25
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,11.23,10,8.9,1,60640,57550.45
2023,Cadillac,Other Model Type,SUV,AWD,Black,Red,Gas,Automatic,4,6,11.23,10,8.9,1,60640,57550.45
2023,Cadillac,Other Model Type,Sedan,RWD,Other Colour,Black,Gas,Automatic,4,4,9.18,10,10.9,1,60915,57811.44
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,5,6,11.23,25,8.9,1,60962,57769.48
2023,Cadillac,Other Model Type,Sedan,AWD,Other Colour,Black,Premium Unleaded,Automatic,2,4,9.18,0,10.9,1,61048,57995.6
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Premium Unleaded,Automatic,2,4,10.07,3028,9.9,1,61118,44567.16
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,6,11.23,10,8.9,1,61290,58167.33
2023,Cadillac,Other Model Type,SUV,AWD,Black,Blue,Gas,Automatic,2,6,11.23,11,8.9,1,62398,59212.97
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,4,10.21,10,9.8,1,63495,60259.99
2023,Cadillac,Other Model Type,Sedan,AWD,Black,Other Colour,Gas,Automatic,4,4,9.18,27,10.9,1,63887,60529.22
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,2,6,11.23,93,8.9,1,64038,60275.54
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,4,10.21,10,9.8,1,64395,61114.14
2023,Cadillac,Other Model Type,Sedan,RWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.18,10,10.9,1,64445,61161.59
2023,Cadillac,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,5,6,11.23,25,8.9,1,64737,61346.78
2023,Cadillac,Other Model Type,SUV,AWD,Black,Blue,Gas,Automatic,2,6,11.23,1,8.9,1,64848,61599.44
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,2,6,11.23,1,8.9,1,64848,61599.44
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,2,6,11.23,1,8.9,1,65343,62069.64
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.23,10,8.9,1,67135,63714.54
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,5,6,11.23,25,8.9,1,67837,64284.44
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,5,6,11.23,25,8.9,1,67927,64369.73
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,2,6,11.48,4,8.7,1,68413,64966.36
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,2,6,11.48,3134,8.7,1,69103,49983.14
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,5,6,11.23,25,8.9,1,72107,68330.82
2023,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.23,10,8.9,1,72630,68929.57
2023,Cadillac,Other Model Type,Sedan,RWD,Other Colour,White,Gas,Automatic,4,6,11.23,10,8.9,1,73880,70115.88
2022,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,2,6,11.48,6782,8.7,2,80853,43360.56
2023,Cadillac,Other Model Type,Sedan,RWD,Black,Black,Gas,Other,4,6,12.78,10,7.8,1,90450,85841.66
2023,Cadillac,Other Model Type,Sedan,RWD,Other Colour,Black,Gas,Other,4,8,15.02,0,6.7,1,141975,134876.25
2023,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,15.03,10,6.7,1,142360,135106.89
2023,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,15.03,10,6.7,1,146455,138993.26
2003,Cadillac,Other Model Type,Truck,AWD,Grey,White,Gas,Automatic,4,8,16.45,191000,6.1,21,9900,-24.63
2013,Cadillac,Other Model Type,Sedan,RWD,Black,Black,Gas,Automatic,4,4,7.76,188000,12.9,11,12500,284.09
2017,Cadillac,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,4,9.5,82245,10.5,7,27490,1937.07
2013,Cadillac,Other Model Type,SUV,AWD,Black,Black,Flexible,Automatic,4,8,12.92,152000,7.7,11,28995,805.42
2019,Cadillac,Other Model Type,SUV,AWD,Black,White,Premium Unleaded,Automatic,4,4,9.69,36004,10.3,5,36900,6015.78
2013,Cadillac,Other Model Type,Truck,AWD,Tan,Black,Flexible,Automatic,4,8,15.85,127310,6.3,11,36999,1212.55
2018,Cadillac,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,6,11.59,52004,8.6,6,37988,4288.69
2022,Cadillac,Other Model Type,SUV,AWD,Black,White,Premium Unleaded,Automatic,4,4,9.69,33464,10.3,2,41000,8489.78
2020,Cadillac,Other Model Type,Sedan,AWD,Black,Other Colour,Gas,Other,4,,9.26,35743,10.8,4,46602,8150.23
2023,Cadillac,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Premium Unleaded,Automatic,2,4,8.98,0,11.1,1,51636,49054.2
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,White,Premium Unleaded,Automatic,2,4,9.69,0,10.3,1,52401,49780.95
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,Grey,Premium Unleaded,Automatic,2,4,9.69,0,10.3,1,53106,50450.7
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,White,Premium Unleaded,Automatic,2,4,9.69,0,10.3,1,53601,50920.95
2023,Cadillac,Other Model Type,SUV,AWD,Black,Other Colour,Premium Unleaded,Automatic,2,4,9.69,2158,10.3,1,54180,42335.09
2023,Cadillac,Other Model Type,Sedan,AWD,Other Colour,White,Premium Unleaded,Automatic,2,4,9.18,0,10.9,1,57616,54735.2
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,Black,Premium Unleaded,Automatic,2,4,10.21,0,9.8,1,63811,60620.45
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,White,Premium Unleaded,Automatic,2,4,9.69,10,10.3,1,63964,60705.09
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,2,6,11.23,10,8.9,1,64236,60963.24
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,2,6,11.23,6548,8.9,1,66089,37940.87
2023,Cadillac,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,11.23,143,8.9,1,66888,62647.74
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,2,6,11.23,3687,8.9,1,67799,47058.56
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,2,6,11.48,0,8.7,1,70661,67127.95
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,2,6,11.23,3124,8.9,1,70749,51212.7
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,2,6,11.48,0,8.7,1,71581,68001.95
2022,Cadillac,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,2,6,11.48,0,8.7,2,76451,68805.9
2022,Cadillac,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,2,6,11.48,0,8.7,2,80381,72342.9
2011,Cadillac,Other Model Type,Wagon,AWD,Black,Black,Gas,Automatic,4,,9.77,163000,10.2,13,14900,301.45
2013,Cadillac,Other Model Type,Truck,AWD,Black,Black,Gas,Automatic,4,,15.85,157769,6.3,11,36900,989.75
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,2,6,11.23,0,8.9,1,60216,57205.2
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,2,6,11.23,0,8.9,1,60711,57675.45
2023,Cadillac,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,2,6,11.23,0,8.9,1,65081,61826.95
2013,Cadillac,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,6,11.22,81564,8.9,11,21000,1032.07
2015,Chevrolet,Other Model Type,Convertible,RWD,Black,White,Gas,Automatic,2,8,11.45,55628,8.7,9,67800,5682.03
2018,Chevrolet,Other Model Type,SUV,FWD,Black,White,Gas,Automatic,4,4,8.34,151618,12.0,6,17990,779.18
2023,Chevrolet,Silverado,Truck,4x4,Black,Grey,Gas,Automatic,2,4,12.27,4,8.1,1,62428,59282.89
2012,Chevrolet,Other Model Type,SUV,AWD,Black,Blue,Gas,Automatic,4,4,8.66,203394,11.5,12,7295,136.74
